person_name,user_name,email,personal_number,birth_date,address,phone,mac_address,ip_address,iban,accessed_at,session_duration,download_speed,upload_speed,consumed_traffic,unique_id
Mugurel Preda,mugurelpreda,mugurelpreda@gmail.com,7260502441737,2006-01-27,"Aleea Pușcașu Nr. 737, Turda, 742830",0722 084 367,df:95:ac:f5:79:37,199.241.90.60,RO60QHRJ7321818782124556,2025-03-11 02:39:43,19111,906,330,1039129,fb9a92ae-507d-4a4a-8743-770d13894b9e
Bartolomeu Stancu,bartolomeustancu,bartolomeustancu@zzup.ro,1100318520207,1937-08-21,"Drumul Andrada Diaconescu, Giarmata, 413009",0748 718 270,da:4f:b7:f2:26:0d,115.92.58.84,RO72EXKV0645837743565131,2024-05-24 00:01:06,936,769,95,297297,699717ab-276b-4d6e-9b32-e70f5cd9e2dc
Rareș Stănescu,rareșstănescu,rareșstănescu@kappa.ro,1230618123185,1927-05-05,"Drumul Angel Stan Nr. 374 Bl. 24  Sc. 16 Ap. 205, Draganesti-Olt, 113568",0762 187 187,f1:b3:c0:54:7f:f6,186.36.168.181,RO98LKHG8418164815485460,2025-02-07 04:24:35,26909,20,454,107785,ad135ee7-06a6-4a73-a165-cce8fe75b4c0
Eliza Popa,elizapopa,elizapopa@gmail.com,5600903043601,2019-03-30,"Soseaua Florea Nr. 34, Zarnesti, 819930",0767 287 407,8f:7c:1b:99:aa:8e,3.250.165.8,RO36NUKT8362510051003530,2025-01-17 21:02:52,25930,231,526,310083,246174f2-04dd-47fe-ab65-f62e6248ed9d
Ariadna Mocanu,ariadnamocanu,ariadnamocanu@acasa.ro,1470309052182,1931-10-21,"Aleea Barbu, Roman, 200345",0760 283 792,1c:4d:17:b2:cd:79,153.252.118.202,RO23FKTH1584571642084267,2024-04-18 15:09:23,7738,254,791,828004,b57b4c7f-36a7-4f06-aa14-4d65f7d46dbc
Aurică Nistor,auricănistor,auricănistor@post.ro,6770406156681,1986-12-01,"Intrarea Lică Florea, Podu Iloaiei, 296972",0722 377 140,83:76:71:35:45:10,210.86.180.25,RO61YVGO6388898104217940,2024-11-11 14:40:11,32945,758,102,1879264,6ccca584-20a4-4762-8b8e-2323e77fed2e
Simi Tabacu,simitabacu,simitabacu@gmail.com,5080715239744,1971-10-13,"Strada Georgescu Nr. 502, Pascani, 141878",0267 502 054,8f:5d:01:ea:72:86,23.128.153.133,RO10KXYG2223884564573924,2025-03-21 14:44:34,35026,797,216,1257884,c8e8ad17-c38a-420f-8d76-12dd9300fd6b
Paulica Barbu,paulicabarbu,paulicabarbu@141.ro,4301027381521,1993-06-17,"Aleea Popa, Slatina, 274226",0740 993 551,e2:3e:14:0c:bd:3a,85.75.212.53,RO84WFMT0036699550725776,2024-07-18 11:14:30,15982,164,287,1594953,1276ac19-e1dc-4379-acbd-ddac09c36952
Zaraza Tabacu,zarazatabacu,zarazatabacu@email.ro,5200727346300,1948-02-14,"Bulevardul Iosif Nistor Nr. 575 Bl. 31  Sc. 34 Ap. 464, Savinesti (Poiana Teiului), 172148",0739 848 787,0b:08:f8:29:91:a5,89.255.247.252,RO47CTFT7905802348349401,2024-06-27 21:20:53,19617,423,150,329200,510ccc7a-da80-4ee5-abdf-753a302b3626
Viorica Barbu,vioricabarbu,vioricabarbu@kappa.ro,3930401171221,1950-02-18,"Strada Manole Nr. 735, Brasov, 356957",0730 074 058,90:b1:c4:4a:01:11,202.43.104.22,RO90TACU9754224490916078,2024-12-22 06:10:14,20626,642,302,1648311,1e134059-a676-4404-ad6c-efbf7d08fc79
Giorgian Stancu,giorgianstancu,giorgianstancu@zzup.ro,6730516307041,1928-10-07,"Aleea Adam Nistor Nr. 519 Bl. 27  Sc. 42 Ap. 785, Marginea, 512815",0251 591 915,8b:0a:a1:7a:6c:44,192.120.117.189,RO41SVNY4947185978776453,2024-11-12 15:57:31,21598,992,392,364319,b40df873-bf67-45e3-8681-c44967b17afd
Ladislau Dochioiu,ladislaudochioiu,ladislaudochioiu@acasa.ro,4760816445308,1928-03-13,"Strada Mocanu, Cudalbi, 117720",0263 249 440,97:c3:33:f6:85:e4,82.14.20.193,RO46FZSL0761617218384572,2024-04-23 04:20:37,22976,905,677,1233618,45d7acb0-e6d3-4a1d-8013-def766d8e7e6
Mariana Ardelean,marianaardelean,marianaardelean@acasa.ro,2991113078324,1938-12-24,"Soseaua Zaraza Popescu, Gheorgheni, 394034",0729 947 764,34:65:e9:cd:8b:e2,45.207.193.20,RO21PGQU3720913447564671,2024-06-18 13:41:37,21932,379,10,1861852,4fc622e1-d775-4d54-becd-565ac5454fc8
Corneliu Niță,corneliuniță,corneliuniță@gmail.com,6340928033719,1942-04-10,"Aleea Mihaela Stoica Nr. 46 Bl. 26  Sc. 74 Ap. 252, Targu Neamt, 696734",0732 287 568,1c:87:42:4b:8b:4d,57.121.94.192,RO12MPFV5293068299849335,2024-05-09 01:29:16,35035,572,117,1146248,51ceff09-70e9-4eab-8c8f-1e58e7487292
Vera Ionescu,veraionescu,veraionescu@zzup.ro,6540813316617,1938-05-13,"Strada Popescu Nr. 934 Bl. 32  Sc. 47 Ap. 200, Simleu Silvaniei, 110255",0772 648 409,ed:5a:ed:48:85:b4,39.36.0.182,RO16YVBA0842598531672768,2024-12-04 22:20:15,4371,179,68,1065337,0d99cb65-c5ac-4dc7-8419-c4a23d20fa37
Rada Dumitrescu,radadumitrescu,radadumitrescu@gmail.com,2540627110416,1960-11-30,"Drumul Nistor Nr. 16, Jimbolia, 741005",0269 960 030,a4:38:ee:db:d4:84,192.227.106.155,RO33JDFM3694658005395076,2025-03-30 02:23:53,13106,212,45,841817,d6f9a448-c893-41cb-b3e9-4abd5f14e117
Simi Nistor,siministor,siministor@email.ro,2520226113266,1941-08-17,"Aleea Carol Marin, Ocna Mures, 348946",0242 186 298,42:98:e7:04:cc:a2,91.76.211.94,RO24NHLL3261356292567535,2024-10-20 16:23:19,4178,949,339,1635877,bbb483b3-d500-4d04-90b9-51695b79e502
Maria Mazilescu,mariamazilescu,mariamazilescu@kappa.ro,6141208234172,2013-03-29,"Soseaua Doriana Gheorghiu Nr. 466 Bl. 26  Sc. 82 Ap. 640, Onesti, 895300",0780 288 848,ef:d4:ea:ef:f0:2d,73.245.35.102,RO12FFHT8598361865714012,2025-03-16 19:38:13,3191,170,580,423158,ee20ea95-0186-4cac-a65d-4c8cba2273ca
Andrei Barbu,andreibarbu,andreibarbu@acasa.ro,1620908035221,1958-10-17,"Strada Nistor Nr. 21 Bl. 24  Sc. 84 Ap. 771, Caracal, 855798",0231 035 595,46:d9:c5:25:da:35,25.168.108.230,RO66FHUD7637232841854568,2025-03-07 13:47:51,34452,565,422,841907,f12ca1f4-9f1d-4331-b1c5-e64aaef017b3
Lia Oprea,liaoprea,liaoprea@post.ro,7790613155365,1941-04-22,"Drumul Mazilescu, Giarmata, 858826",0233 397 742,ac:3e:66:05:39:23,222.77.218.125,RO04BNJE2486878389207870,2024-09-17 18:24:15,15203,865,187,1127320,e18b8393-93e5-4bae-a612-0666c3d8b94a
Horia Voinea,horiavoinea,horiavoinea@acasa.ro,1600803069235,1963-07-03,"Soseaua Anemona Pușcașu Nr. 733 Bl. 98  Sc. 58 Ap. 341, Cobadin, 443727",0232 853 612,81:b7:d9:87:48:8e,45.238.246.41,RO87DQVS4834625437669481,2024-12-22 01:27:57,1040,116,58,435026,e0841a32-66c6-4c4c-b7b6-524dc7315bec
Stanca Niță,stancaniță,stancaniță@post.ro,3890114356378,1979-02-06,"Bulevardul Cătălin Voinea, Rosiori de Vede, 596188",0241 925 584,5b:04:14:2a:85:00,13.148.123.251,RO48WUAW3225050163463573,2024-08-03 07:46:26,35968,473,339,596333,361f49cb-9773-4ca3-8603-479a395b1b48
Nicușor Voinea,nicușorvoinea,nicușorvoinea@141.ro,3430717409588,1991-08-18,"Soseaua Manole, 1 Decembrie, 863355",0242 830 674,6a:ed:f4:05:7a:26,66.52.151.116,RO92KAPF1485886487660364,2024-10-17 08:22:36,12562,502,737,1703709,a0b547bf-ec25-4f58-9154-0e16dfbbe539
Iuliu Dochioiu,iuliudochioiu,iuliudochioiu@acasa.ro,6521107208031,1966-09-13,"Bulevardul Pop Nr. 631 Bl. 68  Sc. 32 Ap. 831, Reghin, 889217",0242 849 709,96:e2:bb:90:52:6f,15.44.105.25,RO78EGEX5373833438874473,2024-04-10 21:47:33,10688,246,529,1364705,45106cbd-400a-46ea-9d63-7b62b75d2551
Paula Dumitrescu,pauladumitrescu,pauladumitrescu@zzup.ro,8310431065797,1928-11-26,"Aleea Costin Oprea Nr. 32, Gaesti, 465530",0765 549 020,51:3a:a5:56:a7:6e,106.199.95.12,RO49FMRS5708255737557823,2024-12-27 20:09:51,31910,653,745,49974,787fafbf-c540-4252-9267-40086c3f6abc
Ludovic Ardelean,ludovicardelean,ludovicardelean@kappa.ro,2530318440639,1992-01-10,"Intrarea Stănescu Nr. 948 Bl. 51  Sc. 86 Ap. 878, Curcani, 216386",0788 607 153,2e:ea:e7:bf:df:a0,78.209.59.22,RO55ORHT3977269454302468,2025-01-10 08:07:32,6086,579,787,1472440,69476347-4db7-4ba6-abd5-d8b68c9ec569
Francesca Popescu,francescapopescu,francescapopescu@acasa.ro,8900520027869,1952-12-20,"Aleea Pușcașu Nr. 680 Bl. 66  Sc. 81 Ap. 506, Uricani, 909725",0784 318 944,85:46:a5:d3:43:ef,79.63.56.241,RO23RXHS1904619853619086,2024-05-09 10:08:02,25232,420,118,1427374,87a144ea-2557-40c0-8ef8-56d454c0cfe7
Ica Dochioiu,icadochioiu,icadochioiu@email.ro,8351215188253,1960-03-30,"Drumul Suciu Nr. 60, Schela Cladovei, 373190",0755 571 215,f2:5f:bb:3a:23:2a,97.253.21.248,RO33YVOQ7065316628244106,2024-09-08 03:14:23,2262,303,298,1124961,0274fb46-200e-408d-9d80-5f0b6f443859
Alexandra Nistor,alexandranistor,alexandranistor@zzup.ro,6771112276001,1919-10-30,"Aleea Suciu, Balan, 380883",0728 650 130,d4:3e:ea:55:37:cc,179.12.18.15,RO46JZXU1876799153230069,2024-05-05 14:03:51,22682,708,192,606977,7ea31515-41e0-45ca-aa19-cc649b3e8540
Teona Nistor,teonanistor,teonanistor@gmail.com,3630329519087,1983-08-07,"Intrarea Camelia Gheorghiu, Sandominic, 174051",0772 678 782,a0:f1:b0:72:8c:9c,136.207.19.139,RO72TQTJ6124591579538404,2024-07-04 21:32:54,15644,99,491,1188510,d3e617d3-32ff-40f7-b9d0-eec1bbacaee1
Ieremia Oprea,ieremiaoprea,ieremiaoprea@kappa.ro,3410712321145,1975-06-20,"Bulevardul Suciu Nr. 54 Bl. 76  Sc. 60 Ap. 586, Ovidiu, 307218",0242 031 724,4e:d2:31:e3:28:2d,91.166.216.186,RO13LTNF1979287369387998,2025-03-28 22:43:44,382,249,348,1323949,9a58187c-320b-49a3-9fcc-e04c4b35b842
Remus Tabacu,remustabacu,remustabacu@email.ro,4300515345719,1929-04-20,"Aleea Aanei, Cernavoda, 527265",0771 272 363,db:d1:6e:5a:5d:58,122.168.85.215,RO68BIRG2852985851613088,2024-07-23 11:15:09,27907,747,755,372566,35658663-0451-41f4-aa70-808748fa913a
Emanuel Diaconescu,emanueldiaconescu,emanueldiaconescu@post.ro,4810924204892,1951-02-08,"Aleea Alexandru Pușcașu Nr. 412, Moinesti, 423600",0231 564 208,d5:66:5f:66:ec:0b,83.76.160.54,RO97RMZT4751101788543186,2024-10-05 19:31:31,23477,286,504,182755,b7b809ce-2c23-4b88-97f3-2934b8f823e0
Eleonora Ardelean,eleonoraardelean,eleonoraardelean@post.ro,6090125186031,1987-03-23,"Strada Francesca Ardelean, Satu Mare, 675861",0742 157 891,ea:dd:b6:f2:f5:24,16.166.36.86,RO20SOSV0610365416922574,2024-06-14 14:45:17,6668,612,412,887542,86e087b9-e767-4043-bcd1-196357fafe7e
Augustin Toma,augustintoma,augustintoma@post.ro,5300802332459,1947-07-17,"Strada Gheorghiu Nr. 904, Sebes, 163048",0263 825 192,40:32:d0:26:3a:37,139.32.164.100,RO08FKGS4441612242647155,2024-07-08 11:52:02,9174,351,742,1704020,d198ef06-2f48-42cc-948a-6fa454f3c640
Vasile Tudor,vasiletudor,vasiletudor@141.ro,8950822021814,1943-11-12,"Strada Dumitrescu, Targu Ocna, 776062",0258 262 892,4f:28:1d:b3:10:17,54.18.166.191,RO17HBGZ4736269399926280,2024-09-02 00:06:27,17595,535,561,998003,14e9c51d-1cf0-4d53-a7c2-a2de52f26ac7
Valeria Nistor,valerianistor,valerianistor@zzup.ro,6580503094796,1960-09-19,"Strada Viorela Preda, Iasi, 896113",0746 384 841,98:b4:40:34:40:a0,44.102.114.254,RO81NZFC5329122263631288,2025-01-06 03:43:26,16751,332,656,1906698,7d689640-88f5-4233-b916-0bed62733c25
Valeria Aanei,valeriaaanei,valeriaaanei@post.ro,3081228157331,1963-08-23,"Soseaua Dinu, Insuratei, 177056",0743 090 742,3f:be:77:7f:2e:18,158.142.44.220,RO72DXOM0960526303563138,2025-02-21 04:39:16,7057,980,728,237136,ccc36083-b923-4188-8985-f088925b3e10
Horea Popa,horeapopa,horeapopa@kappa.ro,3790605023421,1976-04-25,"Aleea Teea Nistor, Pucioasa, 424765",0248 435 319,15:09:f5:90:7b:f0,113.24.148.202,RO46MPSB4972007548538555,2025-04-04 02:21:33,22896,523,496,798661,557eda0d-16f7-4b57-8df1-1b89f4952dcb
Mihai Marin,mihaimarin,mihaimarin@kappa.ro,4100224526011,1998-11-16,"Aleea Stănescu, Fundulea, 210915",0238 023 669,15:2d:05:da:f8:0e,212.173.180.85,RO96DVUR4071109601298324,2024-07-18 19:04:31,11604,916,337,1207335,70df12f4-7562-4d92-89a8-e12655af760d
Pătru Popa,pătrupopa,pătrupopa@email.ro,2210420193524,1922-02-23,"Bulevardul Ene Nr. 81, Strehaia, 626847",0264 731 624,4c:97:c3:9f:7e:38,109.100.19.28,RO76JTPC5385310291870271,2024-04-25 21:47:05,17996,166,143,1942732,3731f52e-ac20-48d8-8b53-9b91564ae34a
Ortansa Nistor,ortansanistor,ortansanistor@post.ro,3900117163603,2003-10-28,"Intrarea Catrinel Nemeș, Intorsura Buzaului, 875393",0748 370 655,89:62:63:7f:54:2d,54.156.52.192,RO95XLBM7264852647200555,2024-12-09 06:12:41,16825,662,796,1549727,8f41dddc-2b5b-4619-a894-71e22dcd5f8b
Mugur Marin,mugurmarin,mugurmarin@acasa.ro,4681222040435,1912-01-18,"Drumul Stancu, Bumbesti-Jiu, 253506",0240 691 022,17:43:ef:cc:6b:89,156.219.193.225,RO55SNAR1016540854571608,2024-08-28 04:54:38,32975,173,422,377246,1952b80c-af00-4887-85b5-958f04429281
Viorica Dumitrescu,vioricadumitrescu,vioricadumitrescu@email.ro,8030527221070,1953-01-03,"Aleea Silvian Ioniță Nr. 861 Bl. 29  Sc. 73 Ap. 803, Straja, 350620",0247 450 630,9c:8c:78:c2:98:a8,35.143.162.90,RO88ERWY2515419003612001,2024-08-20 12:14:40,27280,421,349,1909679,131dc3c3-a0dd-4578-86f6-020c7f39f428
Florina Ardelean,florinaardelean,florinaardelean@kappa.ro,1000508255648,1970-01-23,"Bulevardul Iasmina Dima Nr. 99, Alesd, 498799",0258 938 856,eb:81:cf:5c:6d:70,84.112.118.131,RO67CGCX6098306769232359,2025-03-23 03:27:48,2614,512,618,1713815,ae5c52e8-2755-4bb0-ae65-78db620b2f91
Catrinel Oprea,catrineloprea,catrineloprea@zzup.ro,3130331108698,1947-05-22,"Soseaua Ileana Pop Nr. 51, Sangeorz-Bai, 545707",0770 859 162,d1:e3:c6:75:d7:fa,149.116.11.53,RO67MBVD1056675621681310,2024-06-18 06:59:37,32339,318,464,1666522,9f85985c-aae5-4b6c-a3af-e93a51fc8cf1
Tudorița Georgescu,tudorițageorgescu,tudorițageorgescu@acasa.ro,7040503363232,2011-05-18,"Soseaua Tomescu, Baicoi, 257697",0257 117 229,ea:68:b8:7b:34:9b,147.237.28.62,RO27WUQT8882408591553156,2024-08-15 12:45:11,13345,720,32,539818,58e556fc-17e3-417a-87c3-c77c55913309
Oliviu Nistor,oliviunistor,oliviunistor@gmail.com,5801229019366,1939-09-20,"Drumul Georgescu Nr. 681 Bl. 30  Sc. 31 Ap. 516, Plosca, 350471",0251 876 922,38:a7:59:35:9c:7a,106.243.213.134,RO04YCWK5775796494923511,2024-12-15 17:40:59,6892,296,300,166085,06b4831b-b436-4fee-93cf-2a1ef54be0c0
Octaviana Tudor,octavianatudor,octavianatudor@141.ro,6340322465212,1998-11-21,"Bulevardul Niță Nr. 54, Mogosoaia, 164629",0755 770 613,e9:43:ac:18:05:a7,99.252.28.85,RO62PDKI1685699077784259,2024-08-07 00:49:56,20574,691,429,822312,fd3a52a7-4199-475d-8e0a-05eceae7937a
Casandra Mocanu,casandramocanu,casandramocanu@post.ro,5041205414410,1968-04-01,"Intrarea Ene Nr. 753 Bl. 82  Sc. 71 Ap. 481, Floresti, 490105",0770 908 789,e4:50:84:52:ed:21,157.225.95.157,RO53WJBN6712054570354843,2024-10-07 08:53:23,15350,145,517,1873880,2d496dc8-45a2-40b6-b4b3-9750e1a0fb28
Oliviu Eftimie,oliviueftimie,oliviueftimie@acasa.ro,5890617159446,1919-01-02,"Intrarea Toma Nr. 27 Bl. 59  Sc. 74 Ap. 879, Cumpana, 183522",0266 767 174,b0:1a:ce:75:cb:43,214.204.229.64,RO70NFOQ3116658646304410,2024-11-26 21:52:40,7089,788,397,1175585,ae01fc64-9820-4f59-abdc-bdeae4e741ab
Ivona Voinea,ivonavoinea,ivonavoinea@gmail.com,8940623134413,1993-09-18,"Soseaua Aanei Nr. 45 Bl. 76  Sc. 59 Ap. 695, Siria, 693261",0742 051 434,c1:83:67:60:87:fb,45.186.224.246,RO95DCGL0527655736556830,2025-01-23 18:29:21,3199,539,422,1501771,05a576cf-28be-4371-9b76-02639d2b634d
Amelia Niță,amelianiță,amelianiță@zzup.ro,3401224167133,1911-12-17,"Aleea Dinu, Ovidiu, 312591",0724 117 292,b3:67:0e:35:c5:11,17.58.250.182,RO85XOWB7664267123613589,2025-04-06 22:58:20,20387,457,95,961888,2e6fc2ef-4b5d-4ee7-aec1-eadff6d7634b
Sinică Stoica,sinicăstoica,sinicăstoica@kappa.ro,5450212302984,2021-05-28,"Drumul Lucian Stan Nr. 27 Bl. 75  Sc. 63 Ap. 307, Targu Lapus, 502377",0740 719 237,85:ba:93:4c:67:98,121.12.150.136,RO13FYUU0346868009214667,2024-11-30 23:03:16,3325,55,544,141472,5ff230d5-73fe-44ae-a72a-e89928b59219
Traian Marin,traianmarin,traianmarin@acasa.ro,4441129210934,1989-12-08,"Intrarea Dochioiu, Techirghiol, 553598",0786 072 202,35:03:0e:55:12:9f,162.53.164.197,RO96EWMP6335706094843315,2024-08-17 23:36:53,24363,64,637,1482774,8d533f62-4173-4dbb-8b1f-e57a0d55dfba
Tiberiu Popa,tiberiupopa,tiberiupopa@kappa.ro,7220911017919,1929-01-08,"Intrarea Dinu Nr. 206, Targu Frumos, 683636",0740 722 311,b0:5f:c8:9a:84:5b,193.104.45.47,RO26TENY1314615450081957,2025-02-08 07:47:01,3351,276,638,339304,90036669-6fb3-405f-81bc-395de3e90102
Eufrosina Ardelean,eufrosinaardelean,eufrosinaardelean@email.ro,1810629154891,1911-05-29,"Strada Aanei Nr. 641 Bl. 49  Sc. 25 Ap. 676, Valenii de Munte, 326963",0726 722 183,2d:61:be:ee:d5:c8,1.138.192.39,RO53SYLP4897876228773682,2025-03-19 16:03:33,13063,551,183,27607,9296ec31-9354-47eb-8b17-2683ac20e7e7
Simi Ababei,simiababei,simiababei@post.ro,6001115401582,1999-12-12,"Intrarea Ghiță Dochioiu Nr. 507, Viseu de Sus, 174431",0765 695 873,04:f4:0d:12:91:16,202.179.178.153,RO48XGLQ0871633397004272,2025-01-16 23:36:03,15325,962,356,1115017,a97bc679-cb7a-4e52-b73a-1e5ab8680b7e
Gherghina Marin,gherghinamarin,gherghinamarin@kappa.ro,8950530194662,1916-01-18,"Drumul Oprea, Suceava, 713466",0780 893 571,ef:8a:41:a1:ad:69,216.221.104.176,RO90XTDJ4377984135135020,2024-06-16 05:23:42,19467,49,661,121180,6571ce15-cae1-404a-ad51-76f570d40377
Florența Dobre,florențadobre,florențadobre@gmail.com,7541020458834,1973-07-28,"Intrarea Severin Oprea, Peris, 596787",0788 111 872,71:03:f5:29:bd:39,128.51.252.51,RO86DDNR9594883691759032,2024-10-29 17:17:48,33695,858,683,1649161,2a67d245-4a67-4c07-bcd7-e9f79269fa0a
Geta Albu,getaalbu,getaalbu@141.ro,8480908375979,2024-08-22,"Aleea Toma Nr. 974 Bl. 20  Sc. 70 Ap. 383, Teius, 828358",0735 818 843,e8:0f:e5:43:b4:8d,26.74.37.62,RO71QSGV4761467221275476,2024-08-13 20:51:02,31416,64,37,1777054,4a7731b0-122a-4100-ae3a-e55f69dd1ed6
Cristobal Nemeș,cristobalnemeș,cristobalnemeș@kappa.ro,5120227314809,1920-11-24,"Soseaua Oprea Nr. 721 Bl. 56  Sc. 17 Ap. 162, Nadlac, 321146",0765 398 205,9f:7c:80:5c:cb:81,21.223.245.109,RO79AQDX3778746705755510,2025-01-17 18:19:48,3395,78,200,1589902,c0c59684-03cd-4aa3-bb69-8ba573b0bde9
Ica Nistor,icanistor,icanistor@zzup.ro,5751231416131,1998-01-16,"Bulevardul Popa, Baia, 716142",0784 843 803,18:43:90:a9:8b:d8,201.65.53.119,RO56QXTO2692158419979430,2024-09-30 04:12:58,12608,434,126,771622,44a5ce25-cc44-4a03-ba92-980d442e78c7
Ladislau Dinu,ladislaudinu,ladislaudinu@141.ro,6370117189304,1931-08-06,"Bulevardul Dumitrescu Nr. 57, Medgidia, 433151",0240 418 437,db:d6:b9:36:55:55,211.159.178.170,RO84DGWQ3512912674731204,2024-07-05 15:57:32,14862,552,576,1484015,0efe229c-7e1e-4898-945b-ef7e1369b97d
Cipriana Tomescu,ciprianatomescu,ciprianatomescu@acasa.ro,7691227360449,2023-03-02,"Bulevardul Dobre Nr. 99, Glina, 104856",0750 286 671,6c:7f:6b:24:e6:a4,14.36.5.220,RO03MJTB9028367770640684,2024-09-30 19:32:57,11736,683,541,566257,96a466da-6cd3-41f6-b24d-c7bfa569df31
Barbu Ionescu,barbuionescu,barbuionescu@gmail.com,5410905391895,1964-03-31,"Strada Cristea, Vaslui, 558249",0730 243 158,da:fb:b3:f4:f6:66,88.214.129.14,RO70PKQK7755930393444145,2025-01-05 09:34:23,13502,306,432,669382,d409c698-2a9a-4788-bbc3-3d769504c710
Gabriel Dochioiu,gabrieldochioiu,gabrieldochioiu@kappa.ro,8260811527241,1915-05-20,"Aleea Toma, Navodari, 694619",0726 738 579,5b:51:27:07:70:76,55.113.127.191,RO26DFSX3419517824344596,2024-05-04 17:18:23,34139,52,555,980656,497e750c-c93d-417b-996f-22948bc80c64
Octaviana Mazilescu,octavianamazilescu,octavianamazilescu@gmail.com,6100412233472,1989-05-16,"Aleea Dumitrescu, Fundulea, 671505",0767 339 446,56:da:7a:e9:95:bf,60.106.150.231,RO96OZHZ4062129957656885,2025-01-08 14:58:43,3245,640,318,1104327,ff9377a0-0616-4a6b-9a1d-f422ad35aafb
Antonela Nistor,antonelanistor,antonelanistor@gmail.com,2370124272878,1992-12-10,"Bulevardul Florica Pușcașu, Dragu-Brad, 468508",0251 263 054,55:9f:38:1c:ab:2a,4.2.246.19,RO20NQYM0278587481832874,2024-04-24 02:59:53,29095,51,157,929218,66db5d31-6c8c-431c-b597-f865eb3f1e93
Fiodor Tomescu,fiodortomescu,fiodortomescu@email.ro,2421214100515,2016-11-12,"Aleea Ioniță Nr. 13, Falticeni, 978359",0238 363 170,ad:65:e1:69:40:a0,111.176.63.158,RO89RGMF4755163647590845,2024-06-08 00:59:39,15822,428,232,1833149,87db6d8a-85a4-4f34-9bf6-17989e1ba093
Călin Florea,călinflorea,călinflorea@kappa.ro,3870715100775,1917-05-02,"Drumul Edmond Albu Nr. 71, Vulcan, 375613",0237 326 699,33:96:51:e2:e1:b0,102.193.88.174,RO97SFIY6679068620821472,2024-10-09 22:41:05,15193,25,571,1139833,9b467d66-8a15-43a4-aa17-5d6a6ddc9a2c
Ștefana Oprea,ștefanaoprea,ștefanaoprea@post.ro,8920520171785,1961-01-03,"Soseaua Jana Gheorghiu Nr. 41, Sfantu Gheorghe, 703789",0232 971 951,c3:94:9b:04:5b:41,125.204.226.66,RO14SBLO7802153765529020,2024-09-10 10:14:55,13464,614,530,955410,0d262006-4f61-4165-992f-e2de01d7d3c6
Iulia Gheorghiu,iuliagheorghiu,iuliagheorghiu@zzup.ro,5931225202605,1912-03-05,"Strada Albu Nr. 68 Bl. 96  Sc. 96 Ap. 210, Tomesti, 152720",0245 886 543,5a:8a:f5:23:e5:2c,219.89.46.134,RO71QYZY0179155392978217,2025-01-13 08:53:32,3411,721,701,1456999,dfc426e2-162e-4d08-b7a4-7b8e42e1d793
Darius Popa,dariuspopa,dariuspopa@kappa.ro,1000704153056,1918-05-17,"Drumul Ababei Nr. 398 Bl. 42  Sc. 11 Ap. 993, Pascani, 705755",0246 652 829,b9:d5:df:12:62:c4,29.149.221.54,RO60UFDH3758471711682654,2024-10-03 22:54:24,22694,263,598,535891,c1e4bb70-2629-45c6-8d0d-f5bceea25758
Janina Dima,janinadima,janinadima@gmail.com,2550115117493,1954-03-09,"Bulevardul Tatiana Stoica Nr. 54 Bl. 52  Sc. 88 Ap. 943, Odobesti, 118777",0784 666 098,34:f9:3c:84:7f:13,58.234.185.202,RO33HTWA3884605171736708,2024-08-05 05:59:02,8404,807,75,436989,6982d1a5-1739-4322-83ec-5bf24915a745
Iridenta Manole,iridentamanole,iridentamanole@gmail.com,1901024349001,1968-01-06,"Bulevardul Ionescu Nr. 84, Pogoanele, 953379",0753 794 512,0f:b8:95:87:41:e2,159.69.186.103,RO94XMJA1721919458760546,2025-03-09 23:35:19,3385,326,127,277297,6ab21c6f-7ca8-417e-bf33-a1974eb42d1f
Florentina Ardelean,florentinaardelean,florentinaardelean@email.ro,1411221161788,1926-12-09,"Intrarea Diaconescu Nr. 714 Bl. 10  Sc. 81 Ap. 574, Anina, 158502",0732 075 075,ef:ab:bc:07:29:20,105.68.102.10,RO92DMRY9054681000569733,2024-07-14 04:39:36,14387,802,361,1985060,b2f98456-4de4-449f-a45d-010af80a2376
Victor Ioniță,victorioniță,victorioniță@post.ro,1830206215146,1959-01-03,"Strada Stelian Pop Nr. 984 Bl. 29  Sc. 56 Ap. 641, Radauti, 266934",0231 395 475,b1:35:5c:48:ca:fd,72.205.254.108,RO23OEVZ8444821670631478,2024-09-05 08:55:00,27943,826,785,1841270,ab01b6ac-26a6-4ff8-aec5-f611a0f3d825
Pompiliu Florea,pompiliuflorea,pompiliuflorea@post.ro,7290719270398,1969-07-12,"Aleea Eftimie Nr. 754 Bl. 10  Sc. 67 Ap. 974, Rosu, 255345",0752 996 027,dc:73:61:20:11:d3,98.177.146.192,RO53SDJG7866192540188761,2024-06-21 14:16:19,18682,482,400,117216,27e68e5e-01f4-49fb-81de-afa2f2336e40
Isabela Aanei,isabelaaanei,isabelaaanei@zzup.ro,2470504217478,2000-02-24,"Intrarea Preda Nr. 77 Bl. 31  Sc. 91 Ap. 420, Paunesti, 313935",0260 571 262,c8:58:9b:0c:72:4c,25.228.200.75,RO53HUNA4223485920377772,2025-01-21 00:10:28,28928,926,154,1794179,8ae190ca-94b6-4bf9-b739-c13608d76f84
